4.09,2320.00
4.62,2320.00
4.92,2320.00
5.15,2320.00
5.68,2320.00
6.21,2320.00
6.74,2320.00
6.89,2320.00
7.12,2320.00
7.50,2320.00
7.58,2320.00
7.73,2320.00
7.58,2320.00
7.50,2320.00
7.35,2320.00
7.12,2320.00
6.89,2320.00
6.82,2320.00
6.82,2320.00
6.82,2320.00
6.82,2320.00
6.67,2320.00
6.21,2320.00
5.23,2320.00
4.77,2320.00
4.62,2320.00
4.70,2320.00
4.32,2320.00
4.17,2320.00
4.09,2320.00
4.55,2320.00
4.92,2320.00
5.00,2320.00
5.08,2320.00
5.08,2320.00
5.76,2320.00
6.44,2320.00
6.82,2320.00
6.89,2320.00
7.35,2320.00
7.58,2320.00
8.11,2320.00
8.48,2320.00
8.56,2320.00
8.48,2320.00
8.94,2320.00
9.32,2320.00
9.70,2320.00
9.55,2320.00
9.70,2320.00
10.23,2320.00
10.91,2320.00
11.36,2320.00
11.29,2320.00
10.91,2320.00
10.53,2320.00
10.68,2320.00
10.45,2320.00
10.45,2320.00
10.68,2320.00
10.53,2320.00
10.15,2320.00
9.77,2320.00
9.32,2320.00
8.86,2320.00
8.33,2320.00
8.18,2320.00
8.56,2320.00
8.79,2320.00
8.79,2320.00
8.86,2320.00
9.32,2320.00
9.32,2320.00
8.94,2320.00
8.26,2320.00
8.33,2320.00
8.48,2320.00
8.18,2320.00
8.56,2320.00
9.02,2320.00
9.39,2320.00
9.70,2320.00
10.15,2320.00
10.76,2320.00
10.68,2320.00
10.38,2320.00
10.08,2320.00
9.92,2320.00
9.55,2320.00
9.55,2320.00
9.85,2320.00
10.38,2320.00
10.61,2320.00
10.68,2320.00
10.98,2320.00
11.21,2320.00
11.29,2320.00
11.21,2320.00
11.52,2320.00
11.36,2320.00
10.98,2320.00
10.76,2320.00
11.14,2320.00
11.06,2320.00
10.53,2320.00
10.15,2320.00
9.85,2320.00
9.47,2320.00
9.02,2320.00
9.32,2320.00
9.55,2320.00
9.47,2320.00
9.24,2320.00
8.79,2320.00
8.41,2320.00
8.41,2320.00
8.03,2320.00
8.64,2320.00
9.32,2320.00
9.02,2320.00
8.64,2320.00
8.18,2320.00
7.80,2320.00
7.50,2320.00
7.65,2320.00
7.27,2320.00
7.35,2320.00
7.27,2320.00
6.82,2320.00
6.74,2320.00
6.44,2320.00
6.59,2320.00
6.82,2320.00
6.89,2320.00
6.82,2320.00
6.52,2320.00
6.21,2320.00
6.14,2320.00
5.83,2320.00
6.29,2320.00
6.59,2320.00
6.59,2320.00
6.36,2320.00
6.44,2320.00
6.67,2320.00
6.74,2320.00
6.74,2320.00
6.97,2320.00
7.05,2320.00
7.05,2320.00
6.97,2320.00
6.52,2320.00
6.67,2320.00
6.97,2320.00
7.20,2320.00
7.12,2320.00
7.42,2320.00
7.42,2320.00
7.20,2320.00
7.20,2320.00
7.35,2320.00
7.50,2320.00
7.58,2320.00
7.35,2320.00
7.20,2320.00
7.20,2320.00
7.50,2320.00
7.50,2320.00
7.58,2320.00
8.11,2320.00
8.18,2320.00
8.11,2320.00
7.88,2320.00
7.95,2320.00
8.11,2320.00
8.41,2320.00
8.41,2320.00
8.86,2320.00
9.47,2320.00
9.39,2320.00
9.17,2320.00
8.94,2320.00
8.94,2320.00
8.71,2320.00
8.71,2320.00
9.09,2320.00
9.32,2320.00
9.09,2320.00
8.79,2320.00
8.56,2320.00
8.56,2320.00
8.86,2320.00
8.64,2320.00
8.26,2320.00
8.71,2320.00
8.94,2320.00
8.94,2320.00
8.79,2320.00
8.33,2320.00
8.41,2320.00
8.41,2320.00
8.26,2320.00
8.33,2320.00
8.41,2320.00
8.64,2320.00
8.94,2320.00
9.17,2320.00
9.39,2320.00
9.77,2320.00
9.85,2320.00
10.23,2320.00
10.30,2320.00
10.00,2320.00
9.32,2320.00
9.09,2320.00
9.09,2320.00
9.09,2320.00
8.79,2320.00
8.79,2320.00
8.94,2320.00
8.64,2320.00
8.56,2320.00
8.48,2320.00
8.26,2320.00
8.26,2320.00
7.80,2320.00
7.20,2320.00
6.97,2320.00
6.97,2320.00
7.20,2320.00
7.20,2320.00
7.20,2320.00
7.20,2320.00
7.42,2320.00
7.65,2320.00
7.95,2320.00
8.26,2320.00
8.33,2320.00
8.79,2320.00
8.48,2320.00
8.11,2320.00
8.41,2320.00
8.71,2320.00
8.94,2320.00
9.02,2320.00
8.94,2320.00
8.86,2320.00
8.71,2320.00
9.02,2320.00
9.09,2320.00
8.94,2320.00
9.17,2320.00
9.09,2320.00
8.94,2320.00
8.71,2320.00
8.79,2320.00
8.33,2320.00
8.03,2320.00
8.41,2320.00
8.11,2320.00
7.73,2320.00
7.50,2320.00
7.88,2320.00
8.26,2320.00
8.48,2320.00
8.48,2320.00
8.26,2320.00
8.26,2320.00
8.03,2320.00
7.42,2320.00
7.35,2320.00
7.65,2320.00
7.73,2320.00
7.88,2320.00
7.95,2320.00
8.41,2320.00
8.56,2320.00
8.94,2320.00
8.94,2320.00
9.32,2320.00
9.09,2320.00
8.56,2320.00
8.41,2320.00
8.18,2320.00
8.03,2320.00
8.48,2320.00
8.48,2320.00
8.41,2320.00
8.71,2320.00
8.71,2320.00
8.86,2320.00
8.71,2320.00
9.02,2320.00
9.09,2320.00
9.02,2320.00
8.64,2320.00
8.86,2320.00
8.64,2320.00
8.86,2320.00
9.47,2320.00
9.47,2320.00
9.62,2320.00
9.24,2320.00
8.79,2320.00
8.64,2320.00
8.79,2320.00
8.79,2320.00
8.56,2320.00
8.33,2320.00
8.64,2320.00
8.79,2320.00
8.41,2320.00
7.80,2320.00
7.42,2320.00
6.59,2320.00
6.29,2320.00
5.76,2320.00
5.61,2320.00
5.61,2320.00
5.68,2320.00
5.83,2320.00
5.91,2320.00
6.44,2320.00
7.12,2320.00
7.35,2320.00
7.27,2320.00
7.27,2320.00
7.27,2320.00
6.97,2320.00
6.89,2320.00
7.27,2320.00
7.88,2320.00
8.56,2320.00
8.94,2320.00
9.39,2320.00
9.09,2320.00
9.09,2320.00
9.09,2320.00
9.17,2320.00
9.39,2320.00
9.70,2320.00
9.62,2320.00
9.17,2320.00
9.24,2320.00
9.47,2320.00
9.39,2320.00
9.47,2320.00
9.62,2320.00
9.55,2320.00
9.39,2320.00
9.02,2320.00
9.17,2320.00
9.24,2320.00
9.55,2320.00
9.47,2320.00
9.70,2320.00
10.00,2320.00
10.23,2320.00
10.15,2320.00
10.38,2320.00
10.91,2320.00
11.36,2320.00
11.06,2320.00
10.91,2320.00
10.98,2320.00
11.06,2320.00
10.83,2320.00
10.61,2320.00
10.61,2320.00
10.38,2320.00
9.70,2320.00
9.17,2320.00
8.79,2320.00
8.56,2320.00
8.11,2320.00
7.42,2320.00
6.97,2320.00
6.52,2320.00
5.98,2320.00
5.83,2320.00
6.29,2320.00
6.52,2320.00
6.29,2320.00
6.29,2320.00
6.74,2320.00
7.20,2320.00
7.27,2320.00
7.05,2320.00
6.74,2320.00
6.89,2320.00
6.44,2320.00
5.98,2320.00
5.83,2320.00
6.21,2320.00
6.74,2320.00
6.74,2320.00
7.27,2320.00
7.12,2320.00
6.89,2320.00
7.05,2320.00
7.50,2320.00
7.35,2320.00
6.67,2320.00
6.36,2320.00
6.21,2320.00
6.06,2320.00
6.14,2320.00
6.36,2320.00
7.35,2320.00
8.18,2320.00
8.41,2320.00
8.64,2320.00
8.18,2320.00
7.95,2320.00
7.35,2320.00
7.58,2320.00
7.50,2320.00
6.67,2320.00
6.36,2320.00
6.36,2320.00
6.89,2320.00
7.20,2320.00
7.73,2320.00
7.95,2320.00
8.41,2320.00
8.64,2320.00
8.18,2320.00
8.03,2320.00
8.41,2320.00
8.56,2320.00
8.86,2320.00
9.32,2320.00
9.47,2320.00
9.24,2320.00
9.24,2320.00
9.55,2320.00
9.85,2320.00
10.15,2320.00
10.15,2320.00
9.92,2320.00
9.85,2320.00
10.38,2320.00
10.61,2320.00
10.68,2320.00
10.76,2320.00
10.76,2320.00
10.76,2320.00
10.61,2320.00
10.45,2320.00
10.38,2320.00
11.06,2320.00
11.52,2320.00
11.74,2320.00
11.82,2320.00
11.52,2320.00
11.21,2320.00
11.21,2320.00
11.29,2320.00
11.36,2320.00
11.14,2320.00
10.76,2320.00
10.38,2320.00
10.61,2320.00
10.68,2320.00
10.68,2320.00
10.98,2320.00
11.29,2320.00
10.76,2320.00
10.45,2320.00
10.15,2320.00
9.85,2320.00
9.85,2320.00
9.92,2320.00
9.70,2320.00
9.55,2320.00
9.32,2320.00
9.24,2320.00
9.32,2320.00
9.32,2320.00
9.62,2320.00
9.24,2320.00
8.71,2320.00
8.11,2320.00
7.88,2320.00
7.42,2320.00
7.80,2320.00
7.73,2320.00
7.88,2320.00
8.03,2320.00
7.95,2320.00
8.11,2320.00
8.26,2320.00
8.41,2320.00
8.56,2320.00
8.33,2320.00
8.18,2320.00
8.41,2320.00
8.11,2320.00
8.26,2320.00
8.48,2320.00
9.02,2320.00
8.94,2320.00
8.94,2320.00
8.48,2320.00
8.18,2320.00
7.65,2320.00
7.27,2320.00
7.05,2320.00
6.74,2320.00
6.36,2320.00
5.83,2320.00
5.30,2320.00
4.92,2320.00
4.62,2320.00
4.77,2320.00
5.00,2320.00
4.55,2320.00
4.55,2320.00
4.02,2320.00
4.32,2320.00
4.92,2320.00
5.23,2320.00
5.68,2320.00
5.98,2320.00
6.44,2320.00
6.74,2320.00
6.67,2320.00
6.82,2320.00
7.20,2320.00
7.73,2320.00
8.41,2320.00
8.94,2320.00
8.79,2320.00
8.86,2320.00
9.39,2320.00
10.08,2320.00
10.61,2320.00
10.38,2320.00
10.76,2465.00
10.98,2465.00
11.44,2465.00
11.97,2465.00
12.27,2465.00
11.89,2465.00
11.82,2465.00
11.74,2465.00
11.44,2465.00
11.29,2465.00
10.98,2465.00
10.30,2465.00
9.85,2465.00
9.85,2465.00
9.77,2465.00
9.77,2465.00
10.08,2465.00
10.08,2465.00
9.62,2465.00
9.09,2465.00
8.33,2465.00
7.73,2465.00
7.20,2465.00
6.97,2465.00
6.89,2465.00
6.44,2465.00
6.44,2465.00
6.59,2465.00
6.52,2465.00
6.89,2465.00
7.20,2465.00
7.05,2465.00
6.89,2465.00
6.44,2465.00
6.44,2465.00
6.44,2465.00
6.29,2465.00
5.91,2465.00
5.98,2465.00
6.06,2465.00
5.98,2465.00
6.29,2465.00
6.74,2465.00
7.50,2465.00
8.41,2465.00
8.48,2465.00
8.79,2465.00
9.02,2465.00
8.94,2465.00
8.71,2465.00
9.02,2465.00
8.94,2465.00
8.71,2465.00
8.71,2465.00
9.17,2465.00
9.47,2465.00
9.85,2465.00
10.23,2465.00
10.61,2465.00
10.98,2465.00
10.98,2465.00
10.61,2465.00
10.45,2465.00
10.83,2465.00
10.76,2465.00
10.38,2465.00
10.45,2465.00
10.45,2465.00
10.45,2465.00
10.30,2465.00
10.15,2465.00
10.15,2465.00
9.85,2465.00
9.62,2465.00
9.77,2465.00
9.47,2465.00
9.02,2465.00
8.94,2465.00
9.17,2465.00
9.39,2465.00
9.02,2465.00
8.41,2465.00
8.18,2465.00
8.56,2465.00
8.64,2465.00
8.94,2465.00
9.09,2465.00
9.32,2465.00
9.70,2465.00
9.24,2465.00
8.86,2465.00
9.02,2465.00
9.02,2465.00
9.09,2465.00
9.32,2465.00
9.02,2465.00
9.02,2465.00
8.71,2465.00
8.86,2465.00
9.47,2465.00
9.77,2465.00
9.62,2465.00
9.70,2465.00
9.85,2465.00
9.85,2465.00
10.00,2465.00
9.55,2465.00
10.08,2465.00
10.61,2465.00
11.06,2465.00
11.14,2465.00
11.29,2465.00
11.52,2465.00
11.74,2465.00
11.74,2465.00
12.05,2465.00
12.27,2465.00
12.50,2465.00
12.73,2465.00
12.95,2465.00
12.50,2465.00
12.27,2465.00
11.89,2465.00
11.44,2465.00
11.82,2465.00
11.97,2465.00
11.82,2465.00
11.59,2465.00
11.52,2465.00
11.36,2465.00
11.36,2465.00
11.36,2465.00
11.52,2465.00
11.52,2465.00
11.59,2465.00
11.59,2465.00
11.06,2465.00
10.61,2465.00
10.91,2465.00
11.36,2465.00
11.74,2465.00
11.89,2465.00
11.59,2465.00
11.21,2465.00
11.36,2465.00
11.52,2465.00
11.29,2465.00
11.29,2465.00
11.36,2320.00
11.14,2320.00
11.14,2320.00
11.14,2320.00
10.98,2320.00
10.45,2320.00
10.30,2320.00
10.08,2320.00
9.92,2320.00
9.55,2320.00
9.39,2320.00
9.55,2320.00
9.55,2320.00
9.92,2320.00
9.24,2320.00
8.56,2320.00
8.71,2320.00
8.94,2320.00
8.48,2320.00
8.64,2320.00
8.79,2320.00
8.64,2320.00
8.26,2320.00
8.41,2320.00
8.79,2320.00
9.39,2320.00
9.62,2320.00
9.39,2320.00
9.02,2320.00
9.09,2320.00
9.17,2320.00
8.64,2320.00
8.86,2320.00
9.55,2320.00
9.62,2320.00
9.09,2320.00
8.94,2320.00
8.64,2320.00
8.41,2320.00
8.26,2320.00
8.33,2320.00
8.56,2320.00
8.33,2320.00
7.80,2320.00
7.73,2320.00
8.33,2320.00
8.79,2320.00
8.56,2320.00
9.17,2320.00
10.08,2320.00
10.91,2320.00
10.38,2320.00
10.68,2320.00
11.21,2320.00
11.59,2320.00
11.82,2320.00
11.59,2320.00
11.74,2320.00
11.89,2320.00
11.97,2320.00
12.12,2320.00
12.35,2320.00
12.27,2320.00
11.97,2320.00
11.74,2320.00
12.20,2320.00
11.59,2320.00
10.61,2320.00
10.15,2320.00
10.30,2320.00
10.08,2320.00
9.85,2320.00
9.70,2320.00
9.77,2320.00
10.15,2320.00
10.38,2320.00
10.45,2320.00
10.76,2320.00
10.91,2320.00
10.45,2320.00
10.15,2320.00
10.30,2320.00
10.45,2320.00
10.23,2320.00
10.15,2320.00
10.76,2320.00
10.68,2320.00
10.38,2320.00
10.61,2320.00
10.91,2320.00
10.76,2320.00
10.61,2320.00
10.23,2320.00
10.08,2320.00
10.38,2320.00
10.53,2320.00
10.15,2320.00
10.53,2320.00
11.14,2320.00
11.14,2320.00
11.06,2320.00
11.29,2320.00
11.36,2320.00
11.44,2320.00
11.89,2320.00
12.35,2320.00
12.12,2320.00
12.20,2320.00
12.58,2320.00
12.73,2320.00
13.11,2320.00
13.18,2320.00
12.95,2320.00
13.03,2320.00
13.18,2320.00
13.03,2320.00
12.65,2320.00
12.50,2320.00
12.58,2320.00
12.73,2320.00
13.18,2320.00
13.03,2320.00
12.58,2320.00
12.35,2320.00
12.05,2320.00
11.74,2320.00
11.44,2320.00
11.29,2320.00
10.61,2320.00
10.45,2320.00
10.45,2320.00
10.53,2320.00
10.83,2320.00
11.14,2320.00
11.14,2320.00
11.21,2320.00
11.44,2320.00
11.59,2320.00
10.98,2320.00
10.76,2320.00
11.36,2320.00
11.67,2320.00
11.89,2320.00
12.27,2320.00
12.20,2320.00
12.42,2320.00
12.50,2320.00
12.50,2320.00
12.58,2320.00
12.42,2320.00
12.12,2320.00
12.27,2320.00
12.35,2320.00
12.42,2320.00
12.50,2320.00
12.27,2320.00
12.35,2320.00
12.58,2320.00
12.50,2320.00
12.12,2320.00
11.74,2320.00
11.36,2320.00
11.21,2320.00
11.21,2320.00
11.06,2320.00
10.45,2320.00
9.85,2320.00
9.47,2320.00
9.09,2320.00
8.71,2320.00
8.56,2320.00
8.48,2320.00
8.03,2320.00
7.42,2320.00
7.42,2320.00
7.05,2320.00
7.05,2320.00
6.97,2320.00
7.27,2320.00
7.95,2320.00
8.79,2320.00
9.02,2320.00
9.39,2320.00
9.85,2320.00
10.00,2320.00
9.85,2320.00
10.15,2320.00
10.61,2320.00
10.83,2320.00
10.53,2320.00
10.91,2320.00
11.14,2320.00
11.29,2320.00
11.59,2320.00
11.59,2320.00
11.89,2320.00
11.67,2320.00
11.06,2320.00
10.53,2320.00
10.38,2320.00
10.30,2320.00
10.30,2320.00
10.68,2320.00
10.98,2320.00
10.98,2320.00
10.98,2320.00
11.06,2320.00
11.59,2320.00
11.67,2320.00
11.29,2320.00
11.14,2320.00
11.14,2320.00
10.91,2320.00
10.91,2320.00
10.91,2320.00
11.06,2320.00
11.29,2320.00
11.44,2320.00
11.44,2320.00
11.36,2320.00
11.36,2320.00
11.52,2320.00
11.74,2320.00
11.74,2320.00
11.36,2320.00
10.83,2320.00
10.68,2320.00
11.14,2320.00
11.59,2320.00
11.52,2320.00
11.67,2320.00
11.82,2175.00
12.27,2320.00
12.95,2320.00
13.48,2320.00
13.33,2175.00
13.11,2320.00
13.11,2320.00
13.11,2320.00
12.95,2175.00
12.50,2320.00
12.27,2175.00
12.35,2320.00
12.35,2175.00
12.42,2175.00
11.97,2175.00
11.97,2175.00
12.05,2175.00
12.12,2175.00
12.05,2175.00
11.52,2175.00
11.21,2175.00
11.21,2175.00
11.67,2175.00
11.67,2175.00
11.67,2175.00
11.44,2175.00
11.59,2175.00
12.05,2175.00
12.05,2175.00
11.97,2175.00
11.97,2175.00
11.82,2175.00
11.59,2175.00
11.29,2175.00
11.29,2175.00
11.06,2175.00
11.14,2175.00
11.44,2175.00
11.67,2175.00
11.52,2175.00
11.52,2175.00
11.82,2175.00
12.27,2175.00
12.42,2175.00
12.35,2175.00
12.42,2175.00
12.50,2175.00
12.73,2175.00
13.03,2175.00
13.33,2175.00
13.33,2175.00
13.56,2175.00
13.71,2175.00
13.94,2175.00
13.71,2175.00
13.56,2175.00
13.26,2175.00
13.26,2175.00
12.95,2175.00
12.73,2175.00
12.42,2175.00
12.50,2175.00
12.35,2175.00
12.20,2175.00
12.35,2175.00
12.35,2175.00
12.05,2175.00
12.05,2175.00
12.27,2175.00
12.27,2175.00
12.20,2175.00
12.35,2175.00
12.42,2175.00
12.42,2175.00
12.73,2175.00
12.73,2175.00
12.95,2175.00
13.26,2175.00
13.11,2175.00
13.03,2175.00
13.03,2175.00
12.80,2175.00
12.58,2175.00
12.42,2175.00
12.50,2175.00
12.27,2175.00
11.89,2175.00
11.67,2175.00
11.67,2175.00
11.52,2175.00
11.36,2175.00
11.21,2175.00
10.76,2175.00
10.61,2175.00
10.76,2175.00
10.76,2175.00
10.98,2175.00
11.14,2175.00
11.52,2175.00
11.82,2175.00
11.97,2175.00
11.89,2175.00
11.74,2175.00
11.67,2175.00
11.36,2175.00
11.14,2175.00
11.44,2175.00
11.52,2175.00
12.12,2175.00
12.58,2175.00
13.03,2175.00
13.41,2175.00
13.33,2175.00
13.41,2175.00
13.79,2175.00
14.17,2175.00
14.77,2175.00
14.92,2175.00
15.00,2175.00
15.15,2175.00
15.23,2175.00
15.08,2175.00
15.23,2175.00
15.45,2175.00
14.92,2175.00
14.32,2175.00
13.86,2175.00
13.56,2175.00
13.48,2175.00
13.33,2175.00
13.41,2175.00
13.41,2175.00
13.18,2175.00
12.73,2175.00
12.65,2175.00
12.12,2175.00
11.89,2175.00
11.97,2175.00
11.82,2175.00
11.97,2175.00
12.42,2175.00
12.65,2175.00
12.80,2175.00
12.73,2175.00
12.58,2175.00
12.35,2175.00
12.12,2175.00
12.42,2175.00
12.58,2175.00
12.50,2175.00
12.65,2175.00
12.35,2175.00
12.12,2175.00
12.35,2175.00
12.58,2175.00
12.65,2175.00
13.48,2175.00
13.86,2175.00
13.03,2175.00
13.03,2175.00
13.48,2175.00
13.56,2175.00
13.79,2175.00
14.17,2175.00
14.47,2175.00
14.09,2175.00
13.86,2175.00
13.79,2175.00
13.71,2175.00
13.79,2175.00
13.86,2175.00
14.09,2175.00
14.47,2175.00
14.55,2175.00
14.09,2175.00
13.79,2175.00
13.79,2175.00
13.56,2175.00
13.48,2175.00
13.41,2175.00
13.11,2175.00
13.18,2175.00
13.11,2175.00
12.73,2175.00
12.12,2175.00
11.89,2175.00
11.67,2175.00
11.67,2175.00
11.97,2175.00
11.97,2175.00
11.44,2175.00
11.29,2175.00
11.21,2175.00
11.06,2175.00
11.29,2175.00
11.44,2175.00
10.91,2175.00
10.61,2175.00
10.91,2175.00
10.68,2175.00
10.83,2175.00
11.06,2175.00
11.52,2175.00
11.74,2175.00
11.67,2175.00
11.59,2175.00
11.44,2175.00
11.59,2175.00
11.52,2175.00
11.06,2175.00
11.21,2175.00
11.44,2175.00
11.44,2175.00
11.14,2175.00
11.59,2175.00
12.12,2175.00
11.89,2175.00
11.67,2175.00
11.36,2175.00
11.67,2175.00
11.82,2175.00
11.97,2175.00
11.89,2175.00
11.82,2175.00
11.89,2175.00
11.97,2175.00
12.42,2175.00
12.65,2175.00
12.73,2175.00
13.03,2175.00
12.95,2175.00
12.95,2175.00
12.73,2175.00
12.20,2175.00
11.82,2175.00
11.97,2175.00
12.27,2175.00
12.12,2175.00
11.67,2175.00
11.67,2175.00
11.82,2175.00
12.20,2175.00
11.97,2175.00
11.67,2175.00
11.59,2175.00
11.59,2175.00
11.36,2175.00
10.98,2175.00
10.98,2175.00
10.98,2175.00
11.14,2175.00
11.67,2175.00
12.12,2175.00
12.27,2175.00
12.27,2175.00
12.35,2175.00
12.27,2175.00
11.82,2175.00
11.67,2175.00
11.14,2175.00
10.91,2175.00
10.98,2175.00
10.83,2175.00
11.14,2175.00
11.59,2175.00
12.05,2175.00
12.27,2175.00
12.35,2175.00
11.89,2175.00
11.21,2175.00
10.76,2175.00
10.83,2175.00
11.21,2175.00
11.44,2175.00
11.82,2175.00
11.97,2175.00
12.05,2175.00
12.35,2175.00
12.73,2175.00
12.88,2175.00
12.95,2175.00
12.80,2175.00
11.97,2175.00
11.44,2175.00
11.44,2175.00
11.97,2175.00
12.27,2175.00
12.27,2175.00
11.97,2175.00
11.52,2175.00
11.06,2175.00
10.45,2175.00
10.38,2175.00
10.83,2175.00
10.98,2175.00
10.68,2175.00
10.38,2175.00
9.77,2175.00
9.47,2175.00
9.09,2175.00
9.24,2175.00
9.39,2175.00
9.39,2175.00
9.17,2175.00
9.39,2175.00
10.53,2175.00
11.44,2175.00
11.97,2175.00
11.89,2175.00
11.82,2175.00
11.59,2175.00
11.36,2175.00
11.44,2175.00
